"case_id","abbrev","name","group_label","category","original_row_number","signal_density"
48,"NOT","Nucleus of the optic tract","relapse","MB",238,7734478.26087
48,"NPC","Nucleus of the posterior commissure","relapse","MB",239,19633379.3103
48,"OP","Olivary pretectal nucleus","relapse","MB",240,8601928.57143
48,"PPT","Posterior pretectal nucleus","relapse","MB",241,15794416.6667
48,"RN","Red nucleus","relapse","MB",242,15428392.2414
48,"RR","Midbrain reticular nucleus, retrorubral area","relapse","MB",243,12758420.4545
48,"SCdg","Superior colliculus, motor related, deep gray layer","relapse","MB",245,14211174.3929
48,"SCdw","Superior colliculus, motor related, deep white layer","relapse","MB",246,9815919.11765
48,"SCig","Superior colliculus, motor related, intermediate gray layer","relapse","MB",247,15366704.2424
48,"SCiw","Superior colliculus, motor related, intermediate white layer","relapse","MB",251,17864477.2414
48,"SNr","Substantia nigra, reticular part","relapse","MB",252,4509350.25381
48,"VTA","Ventral tegmental area","relapse","MB",253,9043551.83946
48,"VTN","Ventral tegmental nucleus","relapse","MB",254,4101000
48,"IC","Inferior colliculus","relapse","MB",256,13240737.4477
48,"MEV","Midbrain trigeminal nucleus","relapse","MB",257,14753785.7143
48,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",258,6175080
48,"PBG","Parabigeminal nucleus","relapse","MB",259,1548687.5
48,"SAG","Nucleus sagulum","relapse","MB",260,2302860.46512
48,"SCop","Superior colliculus, optic layer","relapse","MB",262,13327685.3933
48,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",263,6010469.97389
48,"PPN","Pedunculopontine nucleus","relapse","MB",265,12965650.5376
48,"CLI","Central linear nucleus raphe","relapse","MB",267,14055043.4783
48,"DR","Dorsal nucleus raphe","relapse","MB",268,9312897.95918
48,"IF","Interfascicular nucleus raphe","relapse","MB",269,45061785.7143
48,"IPN","Interpeduncular nucleus","relapse","MB",270,4969324.5614
48,"SNc","Substantia nigra, compact part","relapse","MB",271,9108787.5
48,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",288,3025750
48,"BST","Bed nuclei of the stria terminalis","relapse","PAL",289,13432841.3223
48,"GPe","Globus pallidus, external segment","relapse","PAL",291,6107172.68446
48,"GPi","Globus pallidus, internal segment","relapse","PAL",292,7182579.61783
48,"MSC","Medial septal complex","relapse","PAL",294,5317196.18529
48,"TRS","Triangular nucleus of septum","relapse","PAL",297,5883561.79775
48,"MA","Magnocellular nucleus","relapse","PAL",299,5338720.58824
48,"SI","Substantia innominata","relapse","PAL",300,9063899.82578
48,"LS","Lateral septal nucleus","relapse","STR",303,21022672.5389
48,"SF","Septofimbrial nucleus","relapse","STR",307,13732539.823
48,"CP","Caudoputamen","relapse","STR",309,15779409.6421
48,"ACB","Nucleus accumbens","relapse","STR",311,18805109.7285
48,"FS","Fundus of striatum","relapse","STR",312,20701843.5374
48,"OT","Olfactory tubercle","relapse","STR",313,3787571.72414
48,"AAA","Anterior amygdalar area","relapse","STR",315,12954449.7817
48,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",316,10190629.6296
48,"CEA","Central amygdalar nucleus","relapse","STR",317,20595556.9106
48,"IA","Intercalated amygdalar nucleus","relapse","STR",318,30695543.2099
48,"MEA","Medial amygdalar nucleus","relapse","STR",319,16888928.4468
48,"HIP","Hippocampal region","relapse","CTXpl",323,12063516.2026
48,"RHP","Retrohippocampal region","relapse","CTXpl",333,10314583.4928
48,"ACA","Anterior cingulate area","relapse","CTXpl",343,11875564.9615
48,"AI","Agranular insular area","relapse","CTXpl",354,8471879.02996
48,"AUD","Auditory areas","relapse","CTXpl",370,15054036.647
48,"ECT","Ectorhinal area","relapse","CTXpl",395,18410486.1789
48,"FRP","Frontal pole, cerebral cortex","relapse","CTXpl",400,5992928.33876
48,"GU","Gustatory areas","relapse","CTXpl",404,11052403.9271
48,"ILA","Infralimbic area","relapse","CTXpl",410,13468186.4407
48,"MO","Somatomotor areas","relapse","CTXpl",415,9177552.58467
48,"ORB","Orbital area","relapse","CTXpl",426,14671008.1068
48,"PERI","Perirhinal area","relapse","CTXpl",442,14646564.9241
48,"PL","Prelimbic area","relapse","CTXpl",447,14860471.6312
48,"PTLp","Posterior parietal association areas","relapse","CTXpl",452,15684476.584
48,"RSP","Retrosplenial area","relapse","CTXpl",465,10954335.3278
48,"SS","Somatosensory areas","relapse","CTXpl",481,15276289.4265
48,"TEa","Temporal association areas","relapse","CTXpl",531,16523842.8571
48,"VIS","Visual areas","relapse","CTXpl",537,18915369.9676
48,"VISC","Visceral area","relapse","CTXpl",585,13729739.1304
48,"AOB","Accessory olfactory bulb","relapse","CTXpl",592,4106625
48,"AON","Anterior olfactory nucleus","relapse","CTXpl",594,9328470.10551
48,"COA","Cortical amygdalar area","relapse","CTXpl",595,9923850.98039
48,"DP","Dorsal peduncular area","relapse","CTXpl",598,12267089.5522
48,"MOB","Main olfactory bulb","relapse","CTXpl",599,5147968.25397
48,"NLOT","Nucleus of the lateral olfactory tract","relapse","CTXpl",600,13255342.8571
48,"PAA","Piriform-amygdalar area","relapse","CTXpl",603,9931931.40794
48,"PIR","Piriform area","relapse","CTXpl",604,13035643.1015
48,"TR","Postpiriform transition area","relapse","CTXpl",605,12080038.7931
48,"TT","Taenia tecta","relapse","CTXpl",606,11992585.1064
48,"BLAa","Basolateral amygdalar nucleus, anterior part","relapse","CTXsp",609,18203222.5705
48,"BLAp","Basolateral amygdalar nucleus, posterior part","relapse","CTXsp",610,19412567.5676
48,"BLAv","Basolateral amygdalar nucleus, ventral part","relapse","CTXsp",611,17640123.8095
48,"BMA","Basomedial amygdalar nucleus","relapse","CTXsp",612,19753033.4821
48,"CLA","Claustrum","relapse","CTXsp",613,19624552.0362
48,"EPd","Endopiriform nucleus, dorsal part","relapse","CTXsp",615,17427026.7857
48,"EPv","Endopiriform nucleus, ventral part","relapse","CTXsp",616,22104000
48,"LA","Lateral amygdalar nucleus","relapse","CTXsp",617,16700412.8788
48,"PA","Posterior amygdalar nucleus","relapse","CTXsp",618,21454741.2587
49,"ACVII","Accessory facial motor nucleus","relapse","HB",80,7033000
49,"GRN","Gigantocellular reticular nucleus","relapse","HB",81,1668035.08772
49,"IRN","Intermediate reticular nucleus","relapse","HB",82,1364784.94624
49,"MARN","Magnocellular reticular nucleus","relapse","HB",83,2758106.38298
49,"PARN","Parvicellular reticular nucleus","relapse","HB",84,794865.168539
49,"VI","Abducens nucleus","relapse","HB",85,1085000
49,"VII","Facial motor nucleus","relapse","HB",86,2023862.31884
49,"VNC","Vestibular nuclei","relapse","HB",87,1999600
49,"CN","Cochlear nuclei","relapse","HB",94,4890234.14634
49,"NTB","Nucleus of the trapezoid body","relapse","HB",97,11253458.3333
49,"B","Barrington's nucleus","relapse","HB",101,9880692.30769
49,"DTN","Dorsal tegmental nucleus","relapse","HB",102,3791322.58065
49,"PCG","Pontine central gray","relapse","HB",103,6445631.11111
49,"PG","Pontine gray","relapse","HB",104,19899010.582
49,"PRNc","Pontine reticular nucleus, caudal part","relapse","HB",105,13019361.2245
49,"SG","Supragenual nucleus","relapse","HB",106,742400
49,"SUT","Supratrigeminal nucleus","relapse","HB",107,8825728.57143
49,"TRN","Tegmental reticular nucleus","relapse","HB",108,33460697.6744
49,"V","Motor nucleus of trigeminal","relapse","HB",109,12594466.1654
49,"CS","Superior central nucleus raphe","relapse","HB",111,14514164.1026
49,"LC","Locus ceruleus","relapse","HB",112,6626857.14286
49,"LDT","Laterodorsal tegmental nucleus","relapse","HB",113,11401209.3023
49,"NI","Nucleus incertus","relapse","HB",114,15848437.5
49,"PRNr","Pontine reticular nucleus","relapse","HB",115,12368691.9374
49,"SLC","Subceruleus nucleus","relapse","HB",116,11494166.6667
49,"SLD","Sublaterodorsal nucleus","relapse","HB",117,11865896.5517
49,"NLL","Nucleus of the lateral lemniscus","relapse","HB",119,4149213.9738
49,"PB","Parabrachial nucleus","relapse","HB",120,10947708.3333
49,"PSV","Principal sensory nucleus of the trigeminal","relapse","HB",121,11468210.6538
49,"SOC","Superior olivary complex","relapse","HB",122,5357422.53521
49,"LHA","Lateral hypothalamic area","relapse","HY",129,10028226.8786
49,"LPO","Lateral preoptic area","relapse","HY",130,8573828.44244
49,"PST","Preparasubthalamic nucleus","relapse","HY",131,16677400
49,"PSTN","Parasubthalamic nucleus","relapse","HY",132,14083047.619
49,"RCH","Retrochiasmatic area","relapse","HY",133,2318870
49,"STN","Subthalamic nucleus","relapse","HY",134,14591272.7273
49,"TU","Tuberal nucleus","relapse","HY",135,3975936.70886
49,"ZI","Zona incerta","relapse","HY",136,12580771.3718
49,"AHN","Anterior hypothalamic nucleus","relapse","HY",139,4822201.70455
49,"MBO","Mammillary body","relapse","HY",140,5603702.85714
49,"MPN","Medial preoptic nucleus","relapse","HY",147,1558885.05747
49,"PH","Posterior hypothalamic nucleus","relapse","HY",148,17216501.6393
49,"PMv","Ventral premammillary nucleus","relapse","HY",149,6527977.27273
49,"PVHd","Paraventricular hypothalamic nucleus, descending division","relapse","HY",150,8747450
49,"VMH","Ventromedial hypothalamic nucleus","relapse","HY",151,3498257.14286
49,"ADP","Anterodorsal preoptic nucleus","relapse","HY",153,7810615.38462
49,"AVP","Anteroventral preoptic nucleus","relapse","HY",154,1729218.75
49,"AVPV","Anteroventral periventricular nucleus","relapse","HY",155,217903.225806
49,"DMH","Dorsomedial nucleus of the hypothalamus","relapse","HY",156,9319581.39535
49,"MEPO","Median preoptic nucleus","relapse","HY",157,2081455.88235
49,"MPO","Medial preoptic area","relapse","HY",158,2740420.21277
49,"PD","Posterodorsal preoptic nucleus","relapse","HY",159,4325000
49,"PS","Parastrial nucleus","relapse","HY",160,6744250
49,"PVp","Periventricular hypothalamic nucleus, posterior part","relapse","HY",161,2510849.0566
49,"PVpo","Periventricular hypothalamic nucleus, preoptic part","relapse","HY",162,1459375
49,"SBPV","Subparaventricular zone","relapse","HY",163,5441553.57143
49,"SFO","Subfornical organ","relapse","HY",164,42333.3333333
49,"VLPO","Ventrolateral preoptic nucleus","relapse","HY",165,1541266.66667
49,"ARH","Arcuate hypothalamic nucleus","relapse","HY",167,927000
49,"PVH","Paraventricular hypothalamic nucleus","relapse","HY",168,4303393.93939
49,"PVa","Periventricular hypothalamic nucleus, anterior part","relapse","HY",169,3195400
49,"PVi","Periventricular hypothalamic nucleus, intermediate part","relapse","HY",170,1592230.76923
49,"SO","Supraoptic nucleus","relapse","HY",171,8570645.16129
49,"ATN","Anterior group of the dorsal thalamus","relapse","TH",174,10679488.6212
49,"EPI","Epithalamus","relapse","TH",181,6306123.07692
49,"GENv","Geniculate group, ventral thalamus","relapse","TH",184,27986424.0506
49,"ILM","Intralaminar nuclei of the dorsal thalamus","relapse","TH",188,10363792.9293
49,"LAT","Lateral group of the dorsal thalamus","relapse","TH",193,12124692.8406
49,"MED","Medial group of the dorsal thalamus","relapse","TH",198,7524154.97553
49,"MTN","Midline group of the dorsal thalamus","relapse","TH",203,23825646.6165
49,"RT","Reticular nucleus of the thalamus","relapse","TH",206,6372239.52096
49,"GENd","Geniculate group, dorsal thalamus","relapse","TH",208,12227445.8128
49,"PP","Peripeduncular nucleus","relapse","TH",211,8871933.33333
49,"SPA","Subparafascicular area","relapse","TH",212,10470947.3684
49,"SPF","Subparafascicular nucleus","relapse","TH",213,9690652.17391
49,"VENT","Ventral group of the dorsal thalamus","relapse","TH",216,13847452.3471
49,"CUN","Cuneiform nucleus","relapse","MB",226,15384596.3303
49,"EW","Edinger-Westphal nucleus","relapse","MB",227,52902230.7692
49,"III","Oculomotor nucleus","relapse","MB",228,37720428.5714
49,"IV","Trochlear nucleus","relapse","MB",229,43161500
49,"LT","Lateral terminal nucleus of the accessory optic tract","relapse","MB",230,7980000
49,"MRN","Midbrain reticular nucleus","relapse","MB",231,11440651.7467
49,"ND","Nucleus of Darkschewitsch","relapse","MB",233,32015700
49,"PRC","Precommissural nucleus","relapse","MB",234,34622833.3333
49,"APN","Anterior pretectal nucleus","relapse","MB",236,15130810.5516
49,"MPT","Medial pretectal area","relapse","MB",237,24080024.3902
49,"NOT","Nucleus of the optic tract","relapse","MB",238,9785941.17647
49,"NPC","Nucleus of the posterior commissure","relapse","MB",239,29075144.4444
49,"OP","Olivary pretectal nucleus","relapse","MB",240,8381433.33333
49,"PPT","Posterior pretectal nucleus","relapse","MB",241,18325846.1538
49,"RN","Red nucleus","relapse","MB",242,8593000
49,"RR","Midbrain reticular nucleus, retrorubral area","relapse","MB",243,6763475.30864
49,"SCdg","Superior colliculus, motor related, deep gray layer","relapse","MB",245,14373441.6136
49,"SCdw","Superior colliculus, motor related, deep white layer","relapse","MB",246,10544892.3077
49,"SCig","Superior colliculus, motor related, intermediate gray layer","relapse","MB",247,17233502.0408
49,"SCiw","Superior colliculus, motor related, intermediate white layer","relapse","MB",251,16505823.8276
49,"SNr","Substantia nigra, reticular part","relapse","MB",252,5999460.36585
49,"VTA","Ventral tegmental area","relapse","MB",253,9863820.42254
49,"VTN","Ventral tegmental nucleus","relapse","MB",254,3475384.61538
49,"IC","Inferior colliculus","relapse","MB",256,13520206.1031
49,"MEV","Midbrain trigeminal nucleus","relapse","MB",257,13802384.6154
49,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",258,8776020.40816
49,"PBG","Parabigeminal nucleus","relapse","MB",259,2688825
49,"SAG","Nucleus sagulum","relapse","MB",260,6536916.66667
49,"SCop","Superior colliculus, optic layer","relapse","MB",262,18560714.8594
49,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",263,6106016.01423
49,"PPN","Pedunculopontine nucleus","relapse","MB",265,8471813.82979
49,"CLI","Central linear nucleus raphe","relapse","MB",267,22056703.7037
49,"DR","Dorsal nucleus raphe","relapse","MB",268,22870380.9524
49,"IF","Interfascicular nucleus raphe","relapse","MB",269,47673000
49,"IPN","Interpeduncular nucleus","relapse","MB",270,6546385.41667
49,"SNc","Substantia nigra, compact part","relapse","MB",271,7014765.4321
49,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",288,5020000
49,"BST","Bed nuclei of the stria terminalis","relapse","PAL",289,12646824.9595
49,"GPe","Globus pallidus, external segment","relapse","PAL",291,6087658.61514
49,"GPi","Globus pallidus, internal segment","relapse","PAL",292,9976859.87261
49,"MSC","Medial septal complex","relapse","PAL",294,6852213.7931
49,"TRS","Triangular nucleus of septum","relapse","PAL",297,5369627.90698
49,"MA","Magnocellular nucleus","relapse","PAL",299,6789131.78295
49,"SI","Substantia innominata","relapse","PAL",300,9431393.47079
49,"LS","Lateral septal nucleus","relapse","STR",303,16257941.618
49,"SF","Septofimbrial nucleus","relapse","STR",307,11564848.2143
49,"CP","Caudoputamen","relapse","STR",309,12886343.713
49,"ACB","Nucleus accumbens","relapse","STR",311,14549575.9076
49,"FS","Fundus of striatum","relapse","STR",312,12496876.7123
49,"OT","Olfactory tubercle","relapse","STR",313,7709647.82016
49,"AAA","Anterior amygdalar area","relapse","STR",315,9372458.87446
49,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",316,12867037.037
49,"CEA","Central amygdalar nucleus","relapse","STR",317,14506126.195
49,"IA","Intercalated amygdalar nucleus","relapse","STR",318,18885963.4146
49,"MEA","Medial amygdalar nucleus","relapse","STR",319,14107369.9324
49,"HIP","Hippocampal region","relapse","CTXpl",323,9261651.48881
49,"RHP","Retrohippocampal region","relapse","CTXpl",333,9293914.45741
49,"ACA","Anterior cingulate area","relapse","CTXpl",343,17474963.964
49,"AI","Agranular insular area","relapse","CTXpl",354,13822326.972
49,"AUD","Auditory areas","relapse","CTXpl",370,15834157.9162
49,"ECT","Ectorhinal area","relapse","CTXpl",395,12982748.0916
49,"FRP","Frontal pole, cerebral cortex","relapse","CTXpl",400,8505989.47368
49,"GU","Gustatory areas","relapse","CTXpl",404,10387777.2795
49,"ILA","Infralimbic area","relapse","CTXpl",410,26281011.6279
49,"MO","Somatomotor areas","relapse","CTXpl",415,10506793.1905
49,"ORB","Orbital area","relapse","CTXpl",426,21247434.9236
49,"PERI","Perirhinal area","relapse","CTXpl",442,9094950.59625
49,"PL","Prelimbic area","relapse","CTXpl",447,17974818.1056
49,"PTLp","Posterior parietal association areas","relapse","CTXpl",452,18925160.5585
49,"RSP","Retrosplenial area","relapse","CTXpl",465,11843542.0787
49,"SS","Somatosensory areas","relapse","CTXpl",481,14877912.5641
49,"TEa","Temporal association areas","relapse","CTXpl",531,13416026.2143
49,"VIS","Visual areas","relapse","CTXpl",537,23279155.0265
49,"VISC","Visceral area","relapse","CTXpl",585,6972930.91733
49,"AOB","Accessory olfactory bulb","relapse","CTXpl",592,8595333.33333
49,"AON","Anterior olfactory nucleus","relapse","CTXpl",594,14802002.0284
49,"COA","Cortical amygdalar area","relapse","CTXpl",595,11577116.129
49,"DP","Dorsal peduncular area","relapse","CTXpl",598,11867663.5514
49,"MOB","Main olfactory bulb","relapse","CTXpl",599,13283000
49,"NLOT","Nucleus of the lateral olfactory tract","relapse","CTXpl",600,13903241.3793
49,"PAA","Piriform-amygdalar area","relapse","CTXpl",603,12666419.3548
49,"PIR","Piriform area","relapse","CTXpl",604,13505789.1852
49,"TR","Postpiriform transition area","relapse","CTXpl",605,6850335.45648
49,"TT","Taenia tecta","relapse","CTXpl",606,14584176.9115
49,"BLAa","Basolateral amygdalar nucleus, anterior part","relapse","CTXsp",609,20748918.5393
49,"BLAp","Basolateral amygdalar nucleus, posterior part","relapse","CTXsp",610,17885935.1536
49,"BLAv","Basolateral amygdalar nucleus, ventral part","relapse","CTXsp",611,13660705.3571
49,"BMA","Basomedial amygdalar nucleus","relapse","CTXsp",612,23036129.8969
49,"CLA","Claustrum","relapse","CTXsp",613,40045422.0183
49,"EPd","Endopiriform nucleus, dorsal part","relapse","CTXsp",615,22787740.9144
49,"EPv","Endopiriform nucleus, ventral part","relapse","CTXsp",616,15310881.5166
49,"LA","Lateral amygdalar nucleus","relapse","CTXsp",617,19068548.3871
49,"PA","Posterior amygdalar nucleus","relapse","CTXsp",618,14355315.4362
50,"ACVII","Accessory facial motor nucleus","relapse","HB",80,958000
50,"MARN","Magnocellular reticular nucleus","relapse","HB",83,60529.4117647
50,"PARN","Parvicellular reticular nucleus","relapse","HB",84,8000
50,"VII","Facial motor nucleus","relapse","HB",86,397096.153846
50,"VNC","Vestibular nuclei","relapse","HB",87,985771.428571
50,"CN","Cochlear nuclei","relapse","HB",94,3780112.42604
50,"NTB","Nucleus of the trapezoid body","relapse","HB",97,2697724.13793
50,"B","Barrington's nucleus","relapse","HB",101,3656636.36364
50,"DTN","Dorsal tegmental nucleus","relapse","HB",102,8221724.13793
50,"PCG","Pontine central gray","relapse","HB",103,4472251.65563
50,"PG","Pontine gray","relapse","HB",104,25486574.2574
50,"PRNc","Pontine reticular nucleus, caudal part","relapse","HB",105,5909051.16279
50,"SUT","Supratrigeminal nucleus","relapse","HB",107,8737315.78947
50,"TRN","Tegmental reticular nucleus","relapse","HB",108,28079954.7325
50,"V","Motor nucleus of trigeminal","relapse","HB",109,10408102.0408
50,"CS","Superior central nucleus raphe","relapse","HB",111,11208096.4467
50,"LC","Locus ceruleus","relapse","HB",112,587000
50,"LDT","Laterodorsal tegmental nucleus","relapse","HB",113,12188657.8947
50,"NI","Nucleus incertus","relapse","HB",114,3832066.66667
50,"PRNr","Pontine reticular nucleus","relapse","HB",115,7277775.74371
50,"SLC","Subceruleus nucleus","relapse","HB",116,13012333.3333
50,"SLD","Sublaterodorsal nucleus","relapse","HB",117,13832428.5714
50,"NLL","Nucleus of the lateral lemniscus","relapse","HB",119,1635850
50,"PB","Parabrachial nucleus","relapse","HB",120,10413329.0323
50,"PSV","Principal sensory nucleus of the trigeminal","relapse","HB",121,8069469.97389
50,"SOC","Superior olivary complex","relapse","HB",122,2179364.77987
50,"LHA","Lateral hypothalamic area","relapse","HY",129,12664959.6344
50,"LPO","Lateral preoptic area","relapse","HY",130,8134419.59799
50,"PST","Preparasubthalamic nucleus","relapse","HY",131,24906800
50,"PSTN","Parasubthalamic nucleus","relapse","HY",132,29951000
50,"RCH","Retrochiasmatic area","relapse","HY",133,1825635.29412
50,"STN","Subthalamic nucleus","relapse","HY",134,13907234.375
50,"TU","Tuberal nucleus","relapse","HY",135,3898058.82353
50,"ZI","Zona incerta","relapse","HY",136,16392135.8268
50,"AHN","Anterior hypothalamic nucleus","relapse","HY",139,12850854.5455
50,"MBO","Mammillary body","relapse","HY",140,7520698.11321
50,"MPN","Medial preoptic nucleus","relapse","HY",147,3699388.88889
50,"PH","Posterior hypothalamic nucleus","relapse","HY",148,21926390.2439
50,"PMv","Ventral premammillary nucleus","relapse","HY",149,9201550
50,"PVHd","Paraventricular hypothalamic nucleus, descending division","relapse","HY",150,22927294.1176
50,"VMH","Ventromedial hypothalamic nucleus","relapse","HY",151,5161535.29412
50,"ADP","Anterodorsal preoptic nucleus","relapse","HY",153,12216000
50,"AVP","Anteroventral preoptic nucleus","relapse","HY",154,1631521.73913
50,"AVPV","Anteroventral periventricular nucleus","relapse","HY",155,640375
50,"DMH","Dorsomedial nucleus of the hypothalamus","relapse","HY",156,18907308.1081
50,"MEPO","Median preoptic nucleus","relapse","HY",157,4539681.81818
50,"MPO","Medial preoptic area","relapse","HY",158,5695526.98413
50,"PD","Posterodorsal preoptic nucleus","relapse","HY",159,18067000
50,"PS","Parastrial nucleus","relapse","HY",160,10117727.2727
50,"PVp","Periventricular hypothalamic nucleus, posterior part","relapse","HY",161,3250451.6129
50,"PVpo","Periventricular hypothalamic nucleus, preoptic part","relapse","HY",162,10839500
50,"SBPV","Subparaventricular zone","relapse","HY",163,11055428.5714
50,"SFO","Subfornical organ","relapse","HY",164,179666.666667
50,"VLPO","Ventrolateral preoptic nucleus","relapse","HY",165,2642600
50,"ARH","Arcuate hypothalamic nucleus","relapse","HY",167,2097850
50,"PVH","Paraventricular hypothalamic nucleus","relapse","HY",168,13465965.9091
50,"PVi","Periventricular hypothalamic nucleus, intermediate part","relapse","HY",170,2331000
50,"SO","Supraoptic nucleus","relapse","HY",171,5439478.26087
50,"ATN","Anterior group of the dorsal thalamus","relapse","TH",174,10213588.0721
50,"EPI","Epithalamus","relapse","TH",181,4632234.97268
50,"GENv","Geniculate group, ventral thalamus","relapse","TH",184,23649716.9811
50,"ILM","Intralaminar nuclei of the dorsal thalamus","relapse","TH",188,10066135
50,"LAT","Lateral group of the dorsal thalamus","relapse","TH",193,7770486.16125
50,"MED","Medial group of the dorsal thalamus","relapse","TH",198,9748185.41997
50,"MTN","Midline group of the dorsal thalamus","relapse","TH",203,29907595.4198
50,"RT","Reticular nucleus of the thalamus","relapse","TH",206,4301008
50,"GENd","Geniculate group, dorsal thalamus","relapse","TH",208,6594907.03518
50,"PP","Peripeduncular nucleus","relapse","TH",211,14124066.6667
50,"SPA","Subparafascicular area","relapse","TH",212,12936750
50,"SPF","Subparafascicular nucleus","relapse","TH",213,11389070.7965
50,"VENT","Ventral group of the dorsal thalamus","relapse","TH",216,9971656.18142
50,"CUN","Cuneiform nucleus","relapse","MB",226,13081482.1429
50,"EW","Edinger-Westphal nucleus","relapse","MB",227,60689692.3077
50,"III","Oculomotor nucleus","relapse","MB",228,20811666.6667
50,"IV","Trochlear nucleus","relapse","MB",229,30853500
50,"LT","Lateral terminal nucleus of the accessory optic tract","relapse","MB",230,13568500
50,"MRN","Midbrain reticular nucleus","relapse","MB",231,11596221.1111
50,"ND","Nucleus of Darkschewitsch","relapse","MB",233,24566333.3333
50,"PRC","Precommissural nucleus","relapse","MB",234,33128821.4286
50,"APN","Anterior pretectal nucleus","relapse","MB",236,13935532.3383
50,"MPT","Medial pretectal area","relapse","MB",237,21568047.619
50,"NOT","Nucleus of the optic tract","relapse","MB",238,11433103.4483
50,"NPC","Nucleus of the posterior commissure","relapse","MB",239,28762152.9412
50,"OP","Olivary pretectal nucleus","relapse","MB",240,8679166.66667
50,"PPT","Posterior pretectal nucleus","relapse","MB",241,18818416.6667
50,"RN","Red nucleus","relapse","MB",242,8819565.21739
50,"RR","Midbrain reticular nucleus, retrorubral area","relapse","MB",243,5438714.28571
50,"SCdg","Superior colliculus, motor related, deep gray layer","relapse","MB",245,15418571.4286
50,"SCdw","Superior colliculus, motor related, deep white layer","relapse","MB",246,9168523.4375
50,"SCig","Superior colliculus, motor related, intermediate gray layer","relapse","MB",247,19633912.7726
50,"SCiw","Superior colliculus, motor related, intermediate white layer","relapse","MB",251,17986828.0166
50,"SNr","Substantia nigra, reticular part","relapse","MB",252,4886067.00168
50,"VTA","Ventral tegmental area","relapse","MB",253,10677212.6866
50,"VTN","Ventral tegmental nucleus","relapse","MB",254,3842833.33333
50,"IC","Inferior colliculus","relapse","MB",256,14577077.0474
50,"MEV","Midbrain trigeminal nucleus","relapse","MB",257,11257000
50,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",258,9879240
50,"PBG","Parabigeminal nucleus","relapse","MB",259,702833.333333
50,"SAG","Nucleus sagulum","relapse","MB",260,4002600
50,"SCop","Superior colliculus, optic layer","relapse","MB",262,23800195.7447
50,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",263,8759951.83044
50,"PPN","Pedunculopontine nucleus","relapse","MB",265,8321858.75706
50,"CLI","Central linear nucleus raphe","relapse","MB",267,8072629.62963
50,"DR","Dorsal nucleus raphe","relapse","MB",268,19005666.6667
50,"IF","Interfascicular nucleus raphe","relapse","MB",269,31183636.3636
50,"IPN","Interpeduncular nucleus","relapse","MB",270,5831810.52632
50,"SNc","Substantia nigra, compact part","relapse","MB",271,5292891.56627
50,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",288,3446000
50,"BST","Bed nuclei of the stria terminalis","relapse","PAL",289,13597560.2007
50,"GPe","Globus pallidus, external segment","relapse","PAL",291,5112969.30533
50,"GPi","Globus pallidus, internal segment","relapse","PAL",292,8650566.66667
50,"MSC","Medial septal complex","relapse","PAL",294,7361306.04982
50,"TRS","Triangular nucleus of septum","relapse","PAL",297,1937611.11111
50,"MA","Magnocellular nucleus","relapse","PAL",299,5509632.8125
50,"SI","Substantia innominata","relapse","PAL",300,8230963.96396
50,"LS","Lateral septal nucleus","relapse","STR",303,11736811.4754
50,"SF","Septofimbrial nucleus","relapse","STR",307,7009424.5283
50,"CP","Caudoputamen","relapse","STR",309,10306046.5351
50,"ACB","Nucleus accumbens","relapse","STR",311,17706012.2093
50,"FS","Fundus of striatum","relapse","STR",312,10314633.3333
50,"OT","Olfactory tubercle","relapse","STR",313,8229810.33311
50,"AAA","Anterior amygdalar area","relapse","STR",315,10478072.9614
50,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",316,18563586.2069
50,"CEA","Central amygdalar nucleus","relapse","STR",317,13251140.0778
50,"IA","Intercalated amygdalar nucleus","relapse","STR",318,21925082.3529
50,"MEA","Medial amygdalar nucleus","relapse","STR",319,14752617.3045
50,"HIP","Hippocampal region","relapse","CTXpl",323,7292695.22203
50,"RHP","Retrohippocampal region","relapse","CTXpl",333,8224407.12015
50,"ACA","Anterior cingulate area","relapse","CTXpl",343,13963906.2367
50,"AI","Agranular insular area","relapse","CTXpl",354,10833743.6709
50,"AUD","Auditory areas","relapse","CTXpl",370,15718016.721
50,"ECT","Ectorhinal area","relapse","CTXpl",395,14458215.9624
50,"FRP","Frontal pole, cerebral cortex","relapse","CTXpl",400,6305720.31662
50,"GU","Gustatory areas","relapse","CTXpl",404,11040635.461
50,"ILA","Infralimbic area","relapse","CTXpl",410,18537617.5637
50,"MO","Somatomotor areas","relapse","CTXpl",415,8471210.3332
50,"ORB","Orbital area","relapse","CTXpl",426,17424631.6239
50,"PERI","Perirhinal area","relapse","CTXpl",442,9156724.43674
50,"PL","Prelimbic area","relapse","CTXpl",447,13841250
